,Rating,Name,Country,Overall_review,Review_times,Review_date,Review_tags,Subjectivity,Polarity,Analysis
511,5.8,Susan,United States of America,Disappointing,1,2019-03-13,"Business trip, Couple, Queen Room, Stayed 1 night",0.7,-0.6,Negative
512,10.0,Helen,Australia,"I was very happy there, and would recommend this hotel as a great place to stay.  Thank you.",10,2019-03-13,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 4 nights",0.875,0.9,Positive
513,3.3,Gary,United States of America,Poor,3,2019-03-12,"Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6,-0.4,Negative
514,10.0,Patherau,Hong Kong,Exceptional,11,2019-03-12,"Leisure trip, Couple, Queen Room, Stayed 1 night",1.0,0.6666666666666666,Positive
515,10.0,Leanne,United States of America,Exceptional,1,2019-03-11,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
516,9.2,Traveler,United States of America,Good for a solo traveler or a short stay for a two people.,2,2019-03-11,"Business trip, Solo traveler, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.45000000000000007,0.35,Positive
517,9.2,Mathesonsa,Canada,Good value hotel.,27,2019-03-11,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
518,2.5,Barbara,United States of America,Very Poor,1,2019-03-11,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.78,-0.52,Negative
519,9.2,Linnea,United States of America,Really nice!,31,2019-03-10,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night",1.0,0.75,Positive
520,9.2,Diane,United States of America,Nice location at an affordable price. Small but comfortable room.,1,2019-03-10,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.7333333333333334,0.25,Positive
521,10.0,Mark,United States of America,Exceptional,1,2019-03-09,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
522,9.6,Wolfgang,United States of America,It doesn't have to cost a fortune to stay at a good place in this very expensive town.,25,2019-03-09,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.755,0.024999999999999967,Positive
523,9.6,Gayle,United States of America,Great place to stay for museum hopping.,1,2019-03-07,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night",0.75,0.8,Positive
524,9.6,Alan,Canada,Exceptional,18,2019-02-06,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
525,5.0,Hideaki,Australia,"the above reason, it was very hard to have good sleep with noise.",41,2019-02-06,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.4680555555555556,0.10694444444444441,Positive
526,5.4,Mario,Canada,"Excellent location, but the hotel definitely needs some maintenance and breakfast improvement",7,2019-02-05,"Business trip, Couple, Queen Room, Stayed 3 nights",0.75,0.5,Positive
527,5.8,Viviana,Costa Rica,Well located and nice staff. Poor pillows and terrible breakfast,2,2019-02-05,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.8666666666666667,-0.26666666666666666,Negative
528,9.6,Serdar,United States of America,Exceptional,16,2019-02-04,"Business trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
529,9.2,Linda,Kenya,Awesome,16,2019-02-03,"Business trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,1.0,Positive
530,10.0,Jose,United States of America,Exceptional,2,2019-02-03,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
531,9.6,Martin,United States of America,👍,2,2019-02-02,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
532,10.0,Allan,United States of America,Enjoy the stay,1,2019-02-02,"Leisure trip, Group, Queen Room, Stayed 1 night, Submitted from a mobile device",0.5,0.4,Positive
533,9.6,Carla,Mexico,"For the reasonable rate it was a great value. The staff was very attentive,  & the room comfortable.",2,2019-02-02,"Solo traveler, Queen Room, Stayed 2 nights",0.7875000000000001,0.48,Positive
534,9.2,Linda,United States of America,We will be back.,1,2019-02-01,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
535,4.2,Carole,United States of America,poor....,2,2019-01-31,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.6,-0.4,Negative
536,10.0,Sandra,France,"great room downtown - no outside noise, comfortable bed, beautiful furnishings",5,2019-01-31,"Leisure trip, Group, Queen Room, Stayed 1 night",0.65,0.5125000000000001,Positive
537,10.0,Jason,United Kingdom,Exceptional,14,2019-01-31,"Leisure trip, Couple, Queen Room, Stayed 7 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
538,5.4,World,United States of America,Fair,1,2019-01-31,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
539,9.6,Angelina,United States of America,Exceptional,1,2019-01-30,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night",1.0,0.6666666666666666,Positive
540,4.6,Peter,New Zealand,"The location was great, but value for money doesn't even get close.",8,2019-01-30,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 3 nights",0.75,0.8,Positive
541,4.2,Jim,United States of America,Put me on the first floor outside where is the heaters your conditioning generators it was,1,2019-01-30,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.19166666666666665,0.125,Positive
542,10.0,Jennifer,United States of America,It was a fantastic hotel no extra fees or deposits they were helpful and very friendly!!,4,2019-01-30,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.5499999999999999,0.3872395833333333,Positive
543,9.2,Xin,United States of America,Awesome,1,2019-01-29,"Business trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
544,10.0,Åsa,Sweden,Exceptional,1,2019-01-29,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
545,9.6,Bogdan,Romania,Excellent location,7,2019-01-29,"Leisure trip, Family with young children, Queen Room, Stayed 4 nights, Submitted from a mobile device",1.0,1.0,Positive
546,4.2,Ian,Australia,Staff behaviour was appalling. The barman had to be talked down after l raised questions concerning,3,2019-01-28,"Business trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.5944444444444444,-0.25277777777777777,Negative
547,9.6,Lori,United States of America,Exceptional,2,2019-01-28,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
548,5.8,Alfiya,United States of America,"I have good time in SF. I was in two museums, in Chana Town, Simfony holl. Last night was terrible.",3,2019-01-27,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.5555555555555556,-0.10000000000000002,Negative
549,5.4,Vasyl,United States of America,"terrible service, poor breakfast; rooms are ok",15,2018-12-31,"Leisure trip, Family with young children, Queen Room, Stayed 1 night",0.7000000000000001,-0.3,Negative
550,5.4,Christine,United States of America,Fair,3,2018-12-30,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.9,0.7,Positive
551,5.4,Oscar,United States of America,No thank you,1,2018-12-26,"Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.0,0.0,Neutral
552,5.8,Susan,United States of America,Okay,2,2018-12-26,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.5,0.5,Positive
553,9.2,Coleen,United States of America,All was very good. More than I expected.,2,2018-12-25,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.56,0.4366666666666666,Positive
554,10.0,Maria,Austria,Exceptional,6,2018-12-25,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
555,9.2,Melinda,Australia,Great location. Everything you need for a short stay in SF.,3,2018-12-24,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.525,0.4,Positive
556,9.2,Cassandra,United States of America,Awesome,1,2018-12-24,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
557,10.0,Alison,United States of America,Amazing San Francisco hotel,1,2018-12-24,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9,0.6000000000000001,Positive
558,10.0,Gregory,United States of America,This was my third time too stay here at this hotel and by far the best!,1,2018-12-23,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.43333333333333335,0.3666666666666667,Positive
559,10.0,Deborah,United States of America,Hotel Beresford is a great place to stay!,4,2018-12-22,"Leisure trip, Couple, Queen Room, Stayed 1 night",0.75,1.0,Positive
560,5.4,Ng,Malaysia,I would not choose this hotel again .,6,2018-12-21,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
561,5.8,Aleksandra,United States of America,"It was okay, would not stay again.",4,2018-12-20,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.5,0.5,Positive
562,3.3,Jianan,United States of America,Poor,2,2018-12-20,"Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6,-0.4,Negative
563,5.8,Ali,United States of America,Okay,7,2018-12-20,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",0.5,0.5,Positive
564,9.2,Jesus,United States of America,exelent,25,2018-12-18,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.0,0.0,Neutral
565,10.0,Jackie,United States of America,overall very nice place and quiet,12,2018-12-18,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 1 night",0.4444444444444444,0.26,Positive
566,5.8,Pedro,Brazil,Okay,4,2018-12-18,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.5,0.5,Positive
567,9.2,Zihan,United States of America,Awesome,8,2018-12-17,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
568,2.9,Amy,United States of America,not recommend at all,2,2018-12-17,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 2 nights",0.0,0.0,Neutral
569,9.2,Sarita,United States of America,I was pleasantly surprised. Will come back.,2,2018-12-17,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.45,0.05,Positive
570,2.5,Kais,United States of America,Do not stay at Hotel Beresford,17,2018-12-15,"Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.0,0.0,Neutral
571,10.0,Sandra,United States of America,Exceptional,3,2018-12-13,"Travelers with friends, Double Room with Two Double Beds, Stayed 4 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
572,9.2,Lorraine,United States of America,"Very comfortable, safe, clean and a GREAT location.  A hidden treasure.",21,2018-12-12,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6566666666666667,0.404,Positive
573,10.0,Jane,United States of America,"Great location, okay price, nice people.  Can't ask for much more.",1,2018-12-12,"Group, Double Room with Two Double Beds, Stayed 2 nights",0.6875,0.6,Positive
574,10.0,Rolando,Mexico,Clean and nice rooms. Very centric. Recomended,2,2018-11-07,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.61,0.32222222222222224,Positive
575,10.0,Natalie,United States of America,It was great!,7,2018-11-05,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",0.75,1.0,Positive
576,9.6,Rares,Romania,Do it !,1,2018-11-05,"Group, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
577,4.2,Harold,United States of America,Disappointing,3,2018-11-04,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.7,-0.6,Negative
578,10.0,Sue,Australia,Thoroughly enjoyed our stay in lovely surroundings in a great location in SLO!,14,2018-10-30,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.7333333333333334,0.6666666666666666,Positive
579,4.6,Grant,Canada,disappointing,1,2018-10-28,"Leisure trip, Couple, Queen Room, Stayed 3 nights",0.7,-0.6,Negative
580,10.0,Jillian,United States of America,Exceptional,9,2018-10-28,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
581,5.4,Robert,Australia,Fair,10,2018-10-28,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 4 nights",0.9,0.7,Positive
582,9.6,Erem,Turkey,Better than expected,2,2018-10-26,"Business trip, Solo traveler, Queen Room, Stayed 6 nights, Submitted from a mobile device",0.45,0.2,Positive
583,10.0,Jill,United States of America,Exceeded expectations. I would stay again.,14,2018-10-26,"Business trip, Solo traveler, Double Room with Two Double Beds, Stayed 4 nights",0.0,0.0,Neutral
584,4.2,Julie,United States of America,"The hotel old and dated, not worth the money!",3,2018-10-26,"Business trip, Solo traveler, Room Selected at Check-In, Stayed 1 night",0.15000000000000002,-0.04375,Negative
585,5.4,Munseon,South Korea,Fair,2,2018-10-25,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
586,5.8,Therese,United States of America,Okay,1,2018-10-24,"Business trip, Solo traveler, Room Selected at Check-In, Stayed 1 night, Submitted from a mobile device",0.5,0.5,Positive
587,5.0,Elizabeth,United States of America,Fair,2,2018-10-24,"Family with young children, Room Selected at Check-In, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
588,9.2,Robert,United States of America,Awesome,4,2018-10-24,"Leisure trip, Group, Queen Room, Stayed 2 nights",1.0,1.0,Positive
589,2.5,Jon,Australia,THIS PLACE IS A DUMP. DON'T STAY HERE.,8,2018-10-23,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.0,0.0,Neutral
590,9.6,Carrie,United States of America,Exceptional,1,2018-10-23,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
591,4.6,Isabel,United Kingdom,Great location but a run down hotel,5,2018-10-23,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.5194444444444445,0.32222222222222224,Positive
592,3.3,Branislav,United Kingdom,Poor,1,2018-10-23,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",0.6,-0.4,Negative
593,3.8,Branislav,United Kingdom,Poor,14,2018-10-23,"Leisure trip, Travelers with friends, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6,-0.4,Negative
594,10.0,Adrienne,United States of America,Our favorite hotel,10,2018-10-21,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.5,Positive
595,9.6,John,United States of America,Exceptional,3,2018-10-21,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
596,5.8,Charlene,United States of America,Okay,1,2018-10-20,"Leisure trip, Group, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.5,0.5,Positive
597,5.8,Andi,United States of America,It was just ok,3,2018-10-19,"Business trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.5,0.5,Positive
598,3.3,Stephen,New Zealand,Poor,2,2018-10-17,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6,-0.4,Negative
599,5.4,Bobi,Cyprus,"Overall, it was an “okay” stay. Location was good, smells like a farm, staff - not friendly",20,2018-09-07,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.4,0.253125,Positive
600,2.5,Adrian,United States of America,Disappointed. Fees for parking where not disclosed and I couldn’t cancel my stay. Staff arrogant,1,2018-09-06,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.75,-0.75,Negative
601,3.8,Bodil,Sweden,Poor,2,2018-09-05,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 4 nights, Submitted from a mobile device",0.6,-0.4,Negative
602,9.2,Soumajit,United States of America,Awesome,8,2018-09-05,"Leisure trip, Family with young children, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
603,9.2,Beth,United States of America,"Comfortable, good locatio",9,2018-09-05,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7000000000000001,0.55,Positive
604,10.0,Jan,New Zealand,Excellent. First stop after long flight,11,2018-09-03,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.5777777777777778,0.39999999999999997,Positive
605,5.4,Andrew,United Kingdom,"Location, location, location was the selling point. Pricey.",6,2018-09-03,"Leisure trip, Solo traveler, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.0,0.0,Neutral
606,9.2,Protti,United States of America,Awesome,23,2018-09-03,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
607,5.0,Anna,United States of America,Fair,7,2018-09-02,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.9,0.7,Positive
608,10.0,Whoistheawesomeone,United States of America,Exceptional,8,2018-08-30,"Business trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
609,5.4,Nina,United States of America,Fair,10,2018-08-30,"Leisure trip, Travelers with friends, Twin Room with Two Twin Beds, Stayed 3 nights, Submitted from a mobile device",0.9,0.7,Positive
610,5.8,Dylan,Italy,Mediocre hotel,1,2018-08-30,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 3 nights, Submitted from a mobile device",1.0,-0.5,Negative
611,9.2,Debra,United States of America,Awesome,6,2018-08-30,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",1.0,1.0,Positive
612,5.0,Gabriela,United States of America,Fair,2,2018-08-30,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.9,0.7,Positive
613,5.4,Rick,United States of America,Better choices,1,2018-08-29,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 4 nights, Submitted from a mobile device",0.5,0.5,Positive
614,9.6,Reyna,United States of America,Exceptional,1,2018-08-29,"Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
615,4.2,Nick,Australia,Poor quality and bad breakfast,5,2018-08-28,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6333333333333333,-0.5499999999999999,Negative
616,10.0,Getemdave,United States of America,Exceptional,1,2018-08-28,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,0.6666666666666666,Positive
617,3.3,Yountraveler93,Germany,Horrible,5,2018-08-26,"Leisure trip, Couple, Queen Room, Stayed 2 nights, Submitted from a mobile device",1.0,-1.0,Negative
618,10.0,Karen,United States of America,I'd stay here again in a heartbeat!,7,2018-08-25,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.0,0.0,Neutral
619,3.8,Carol,United States of America,Wouldn't stay again.,1,2018-08-23,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.0,0.0,Neutral
620,9.6,Freidenreich,Israel,comfy beds. good location. good value for money at this time of year.,26,2018-08-23,"Leisure trip, Couple, Queen Room, Stayed 2 nights",0.6000000000000001,0.7,Positive
621,10.0,Adriana,United States of America,Exceptional,2,2018-08-23,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",1.0,0.6666666666666666,Positive
622,4.6,Marielle,United States of America,Disappointing,5,2018-08-23,"Leisure trip, Travelers with friends, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.7,-0.6,Negative
623,10.0,Peggy,United States of America,We want to come back!,1,2018-08-20,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
624,7.5,Anonymous,United States of America,Good,1,2019-12-03,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
625,8.3,Anonymous,United States of America,Very Good,1,2019-11-26,"Leisure trip, Family with young children, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
626,8.0,Anonymous,New Zealand,Good,1,2019-11-23,"Business trip, Solo traveler, Room Selected at Check-In, Stayed 4 nights",0.6000000000000001,0.7,Positive
627,7.0,Anonymous,United States of America,Good,1,2019-11-18,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
628,6.3,Anonymous,United Kingdom,Budget with poor customer service,17,2019-11-15,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 6 nights, Submitted from a mobile device",0.6,-0.4,Negative
629,7.1,Anonymous,United States of America,Great location to see Harry Potter at the Curran,1,2019-11-11,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.75,0.8,Positive
630,7.9,Anonymous,United States of America,Good,13,2019-11-11,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
631,8.3,Anonymous,United States of America,Very Good,3,2019-11-10,"Leisure trip, Couple, Double Room with Two Double Beds, Stayed 4 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
632,6.7,Anonymous,New Zealand,Patrick’s comments,15,2019-11-08,"Leisure trip, Couple, Queen Room, Stayed 10 nights, Submitted from a mobile device",0.0,0.0,Neutral
633,6.3,Anonymous,United Kingdom,Pleasant,1,2019-10-26,"Leisure trip, Travelers with friends, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
634,8.8,Anonymous,United States of America,"Good stay for the money. Clean room and property, helpful staff, convenient location.",1,2019-10-24,"Leisure trip, Couple, Queen Room, Stayed 6 nights",0.6500000000000001,0.5333333333333333,Positive
635,7.1,Anonymous,Australia,No Airconditioning,1,2019-10-24,"Leisure trip, Couple, Queen Room, Stayed 1 night, Submitted from a mobile device",0.0,0.0,Neutral
636,8.8,Anonymous,United States of America,Excellent,4,2019-10-15,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 6 nights",1.0,1.0,Positive
637,7.1,Anonymous,United States of America,Good,3,2019-10-07,"Leisure trip, Family with young children, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
638,8.0,Anonymous,United Kingdom,Very Good,6,2019-09-29,"Leisure trip, Group, Double Room with Two Double Beds, Stayed 3 nights",0.7800000000000001,0.9099999999999999,Positive
639,7.0,Anonymous,United States of America,We enjoyed our stay and would definitely stay here again if we were to go back to San Francisco.,3,2019-09-29,"Leisure trip, Family with young children, Twin Room with Two Twin Beds, Stayed 4 nights, Submitted from a mobile device",0.39999999999999997,0.16666666666666666,Positive
640,6.3,Anonymous,Australia,Pleasant,4,2019-09-24,"Leisure trip, Couple, Room Selected at Check-In, Stayed 3 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
641,8.8,Anonymous,Ireland,Excellent,1,2019-09-18,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",1.0,1.0,Positive
642,7.1,Anonymous,United States of America,San Franciso is a great city!! the location of this hotel is its main asset,5,2019-09-18,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 4 nights",0.5416666666666666,0.5833333333333334,Positive
643,7.5,Anonymous,United States of America,Good,19,2019-09-14,"Leisure trip, Solo traveler, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
644,8.8,Anonymous,United States of America,Excellent,4,2019-09-13,"Leisure trip, Couple, Twin Room with Two Twin Beds, Stayed 2 nights, Submitted from a mobile device",1.0,1.0,Positive
645,7.9,Anonymous,United Kingdom,Good,4,2019-09-12,"Leisure trip, Couple, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
646,7.9,Anonymous,Australia,"Peaceful room at back of hotel. Great location, close to transport & good restaurants",1,2019-09-11,"Business trip, Solo traveler, Queen Room, Stayed 3 nights, Submitted from a mobile device",0.4625,0.4375,Positive
647,7.9,Anonymous,United States of America,Good,1,2019-09-05,"Leisure trip, Group, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
648,7.9,Anonymous,New Zealand,Good,6,2019-09-01,"Leisure trip, Family with young children, Queen Room, Stayed 5 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
649,8.3,Anonymous,Germany,Very Good,25,2019-01-01,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
650,7.9,Anonymous,United States of America,Good location,14,2018-12-26,"Leisure trip, Travelers with friends, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
651,6.5,Anonymous,United States of America,Good price and location,2,2018-12-19,"Leisure trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.6000000000000001,0.7,Positive
652,7.9,Anonymous,Sweden,Good,12,2018-12-17,"Leisure trip, Family with young children, Double Room with Two Double Beds, Stayed 2 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
653,6.7,Anonymous,United States of America,Pleasant,1,2018-12-07,"Leisure trip, Group, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
654,7.5,Anonymous,Malta,Good,12,2018-11-21,"Leisure trip, Couple, Queen Room, Stayed 4 nights",0.6000000000000001,0.7,Positive
655,8.3,Anonymous,United States of America,Good,3,2018-11-21,"Business trip, Couple, Queen Room, Stayed 1 night",0.6000000000000001,0.7,Positive
656,8.3,Anonymous,United States of America,Nice old brownstone with some inconveniences,16,2018-11-20,"Business trip, Solo traveler, Queen Room, Stayed 10 nights, Submitted from a mobile device",0.6,0.35,Positive
657,6.3,Anonymous,United States of America,Pleasant,1,2018-11-14,"Business trip, Solo traveler, Queen Room, Stayed 1 night, Submitted from a mobile device",0.9666666666666667,0.7333333333333333,Positive
658,8.3,Anonymous,Australia,Overall it was adequate for a short stay and the staff made it a pleasant experience.,6,2018-11-10,"Business trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night",0.4,0.26666666666666666,Positive
659,7.1,Anonymous,United States of America,Happy to find the hotel,2,2018-10-24,"Business trip, Group, Room Selected at Check-In, Stayed 2 nights, Submitted from a mobile device",1.0,0.8,Positive
660,8.3,Anonymous,Australia,"Enjoyed, front desk staff were informative and energetic",9,2018-10-22,"Leisure trip, Solo traveler, Queen Room, Stayed 2 nights, Submitted from a mobile device",0.6,0.5,Positive
661,7.5,Anonymous,Australia,Good,7,2018-10-20,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.6000000000000001,0.7,Positive
662,8.3,Anonymous,United States of America,Very Good,2,2018-10-16,"Leisure trip, Couple, Queen Room, Stayed 4 nights, Submitted from a mobile device",0.7800000000000001,0.9099999999999999,Positive
663,8.8,Anonymous,United Kingdom,I needed somewhere for an extra night in SF after a tour. This fit the bill and I would use again.,5,2018-10-15,"Leisure trip, Solo traveler, Twin Room with Two Twin Beds, Stayed 1 night, Submitted from a mobile device",0.25,0.2,Positive
